YEAR,MONTH,QRTR,mcat,port_complex,gear_grp,live_fish,lbs
2001,7,3,258,BRG,HKL,Y,445
2001,7,3,258,MNT,HKL,Y,270
2001,7,3,258,BRG,OTH,Y,28
2001,7,3,258,ERK,HKL,Y,35
2001,7,3,258,OSF,HKL,N,25
2001,7,3,258,OSF,HKL,Y,74
2001,7,3,258,BRG,FPT,N,11
2001,7,3,258,BDG,HKL,Y,1
2001,7,3,258,BDG,HKL,N,98
2001,7,3,258,CRS,HKL,N,74
2001,8,3,258,OSF,HKL,N,15
2001,8,3,258,OSF,HKL,Y,273
2001,8,3,258,ERK,HKL,Y,1
2001,8,3,258,ERK,HKL,N,20
2001,8,3,258,BDG,HKL,Y,54
2001,8,3,258,BRG,OTH,Y,157
2001,8,3,258,MRO,HKL,Y,11
2001,8,3,258,MNT,HKL,N,31
2001,8,3,258,BRG,HKL,N,60
2001,8,3,258,MNT,HKL,Y,134
2001,8,3,258,BRG,HKL,Y,537
2001,8,3,258,MRO,HKL,N,14
2001,8,3,258,CRS,HKL,N,138
2001,8,3,258,CRS,HKL,Y,58
2001,9,3,258,OSF,HKL,Y,101
2001,9,3,258,BDG,HKL,N,78
2001,9,3,258,ERK,HKL,N,12
2001,9,3,258,MRO,HKL,Y,47
2001,9,3,258,ERK,TWL,N,21
2001,9,3,258,OSF,HKL,N,76
2001,9,3,258,MNT,FPT,N,5
2001,9,3,258,BRG,HKL,N,19
2001,9,3,258,CRS,HKL,Y,141
2001,9,3,258,CRS,HKL,N,62
2001,9,3,258,BRG,HKL,Y,339
2001,9,3,258,BDG,HKL,Y,39
2001,9,3,258,MNT,HKL,Y,28
2001,9,3,258,BRG,OTH,Y,28
2001,9,3,258,MNT,HKL,N,144
2001,10,4,258,MRO,HKL,N,6
2001,10,4,258,CRS,FPT,Y,5
2001,10,4,258,CRS,HKL,N,16
2001,10,4,258,OSF,HKL,Y,182
2001,10,4,258,CRS,HKL,Y,120
2001,10,4,258,MRO,HKL,Y,65
2001,10,4,258,OSF,HKL,N,122
2001,10,4,258,BRG,OTH,Y,5
2001,10,4,258,MNT,HKL,Y,33
2001,10,4,258,BDG,HKL,Y,41
2001,10,4,258,BRG,HKL,N,130
2001,10,4,258,MNT,FPT,N,50
2001,10,4,258,MNT,HKL,N,28
2001,10,4,258,CRS,FPT,N,7
2001,10,4,258,BRG,HKL,Y,674
2001,10,4,258,BDG,HKL,N,18
2001,10,4,258,ERK,HKL,N,15
2001,11,4,258,BDG,HKL,Y,20
2001,11,4,258,MNT,HKL,N,52
2001,11,4,258,OSF,HKL,N,54
2001,11,4,258,OSF,HKL,Y,28
2001,11,4,258,BRG,HKL,N,14
2001,11,4,258,MNT,HKL,Y,44
2001,11,4,258,MRO,HKL,Y,16
2001,11,4,258,BRG,HKL,Y,276
2001,12,4,258,MNT,HKL,N,129
2001,12,4,258,MRO,HKL,Y,18
2001,12,4,258,MNT,HKL,Y,24
2001,12,4,258,BRG,HKL,Y,26
2001,12,4,258,BRG,HKL,N,2
2001,12,4,258,MRO,HKL,N,5
2001,12,4,258,BDG,HKL,N,2
2002,1,1,258,BRG,FPT,Y,1
2002,1,1,258,MRO,HKL,N,1
2002,1,1,258,OSF,TWL,N,42
2002,1,1,258,MRO,HKL,Y,54
2002,1,1,258,ERK,HKL,N,30
2002,1,1,258,MNT,HKL,Y,17
2002,1,1,258,BRG,HKL,Y,171
2002,1,1,258,BDG,HKL,N,9
2002,1,1,258,MNT,HKL,N,41
2002,1,1,258,OSF,HKL,Y,75
2002,1,1,258,OSF,HKL,N,2
2002,1,1,258,BRG,HKL,N,6
2002,1,1,258,MRO,FPT,Y,2
2002,2,1,258,BRG,HKL,N,27
2002,2,1,258,BRG,OTH,Y,7
2002,2,1,258,OSF,HKL,N,30
2002,2,1,258,CRS,HKL,N,20
2002,2,1,258,BDG,HKL,Y,126
2002,2,1,258,BRG,HKL,Y,388
2002,2,1,258,MRO,FPT,Y,12
2002,2,1,258,BDG,HKL,N,12
2002,2,1,258,ERK,HKL,N,70
2002,2,1,258,ERK,HKL,Y,23
2002,2,1,258,OSF,HKL,Y,82
2002,2,1,258,MNT,HKL,N,30
2002,2,1,258,CRS,HKL,Y,80
2002,2,1,258,OSF,TWL,N,1
2002,2,1,258,MRO,HKL,N,1
2002,2,1,258,MRO,HKL,Y,45
2002,2,1,258,MNT,HKL,Y,117
2002,3,1,258,CRS,FPT,N,2
2002,3,1,258,BDG,HKL,N,9
2002,3,1,258,OSF,FPT,Y,4
2002,3,1,258,OSB,HKL,Y,9
2002,3,1,258,ERK,HKL,Y,232
2002,3,1,258,CRS,HKL,N,36
2002,3,1,258,ERK,HKL,N,12
2002,3,1,258,CRS,HKL,Y,162
2002,4,2,258,ERK,HKL,Y,224
2002,4,2,258,ERK,HKL,N,58
2002,4,2,258,CRS,HKL,N,3
2002,4,2,258,CRS,HKL,Y,31
2002,5,2,258,MRO,HKL,N,4
2002,5,2,258,BDG,HKL,N,16
2002,5,2,258,BRG,OTH,Y,31
2002,5,2,258,CRS,HKL,Y,147
2002,5,2,258,BDG,HKL,Y,46
2002,5,2,258,BRG,FPT,Y,4
2002,5,2,258,MNT,FPT,Y,1
2002,5,2,258,MNT,HKL,Y,43
2002,5,2,258,MRO,HKL,Y,20
2002,5,2,258,OSF,HKL,Y,21
2002,5,2,258,BRG,HKL,N,23
2002,5,2,258,CRS,HKL,N,100
2002,5,2,258,ERK,HKL,Y,233
2002,5,2,258,ERK,HKL,N,29
2002,5,2,258,BRG,HKL,Y,206
2002,6,2,258,BRG,HKL,Y,184
2002,6,2,258,ERK,HKL,Y,107
2002,6,2,258,BDG,HKL,N,19
2002,6,2,258,MRO,HKL,Y,9
2002,6,2,258,BRG,OTH,Y,6
2002,6,2,258,OSF,HKL,N,12
2002,6,2,258,CRS,HKL,N,61
2002,6,2,258,OSF,HKL,Y,42
2002,6,2,258,CRS,HKL,Y,212
2002,6,2,258,BRG,HKL,N,108
2002,6,2,258,ERK,HKL,N,34
2002,6,2,258,BDG,HKL,Y,8
2002,6,2,258,MNT,HKL,Y,28
2002,6,2,258,MNT,HKL,N,1
2002,7,3,258,OSF,HKL,N,12
2002,7,3,258,ERK,HKL,N,40
2002,7,3,258,MNT,HKL,N,18
2002,7,3,258,BRG,HKL,Y,1681
2002,7,3,258,OSF,HKL,Y,95
2002,7,3,258,MNT,HKL,Y,72
2002,7,3,258,MRO,HKL,Y,25
2002,7,3,258,ERK,HKL,Y,65
2002,7,3,258,BDG,HKL,N,343
2002,7,3,258,BRG,HKL,N,299
2002,7,3,258,CRS,HKL,N,98
2002,7,3,258,BRG,OTH,Y,125
2002,7,3,258,BRG,OTH,N,3
2002,7,3,258,CRS,HKL,Y,69
2002,7,3,258,BDG,HKL,Y,15
2002,7,3,258,MRO,HKL,N,1
2002,8,3,258,OSF,HKL,N,41
2002,8,3,258,CRS,HKL,N,28
2002,8,3,258,OSF,HKL,Y,45
2002,8,3,258,MRO,HKL,Y,13
2002,8,3,258,BDG,HKL,N,160
2002,8,3,258,BDG,HKL,Y,27
2002,8,3,258,CRS,HKL,Y,155
2002,8,3,258,BRG,OTH,Y,71
2002,8,3,258,BRG,OTH,N,22
2002,8,3,258,BRG,HKL,Y,661
2002,8,3,258,ERK,HKL,N,13
2002,8,3,258,BRG,HKL,N,242
2002,8,3,258,ERK,HKL,Y,277
2002,8,3,258,MNT,HKL,Y,60
2002,9,3,258,ERK,HKL,Y,218
2002,9,3,258,CRS,HKL,Y,276
2002,9,3,258,ERK,HKL,N,58
2002,9,3,258,CRS,HKL,N,21
2002,10,4,258,CRS,HKL,Y,296
2002,10,4,258,ERK,HKL,Y,844
2002,10,4,258,ERK,HKL,N,216
2002,10,4,258,CRS,HKL,N,84
2002,11,4,258,ERK,HKL,N,91
2002,11,4,258,CRS,HKL,Y,117
2002,11,4,258,CRS,HKL,N,57
2002,11,4,258,ERK,HKL,Y,248
2002,12,4,258,CRS,HKL,N,3
2003,1,1,258,CRS,HKL,Y,4
2003,1,1,258,OSF,HKL,Y,8
2003,1,1,258,BDG,HKL,N,6
2003,1,1,258,OSF,HKL,N,5
2003,1,1,258,BRG,HKL,Y,15
2003,1,1,258,MNT,HKL,Y,18
2003,2,1,258,OSF,HKL,Y,5
2003,2,1,258,BRG,HKL,Y,69
2003,2,1,258,MNT,HKL,N,5
2003,2,1,258,BRG,HKL,N,41
2003,2,1,258,BRG,OTH,N,6
2003,2,1,258,ERK,HKL,Y,110
2003,2,1,258,ERK,HKL,N,32
2003,2,1,258,BDG,FPT,N,1
2003,2,1,258,BDG,HKL,N,25
2003,2,1,258,MNT,HKL,Y,17
2003,2,1,258,CRS,HKL,Y,63
2003,2,1,258,BDG,OTH,Y,7
2003,3,1,258,CRS,HKL,Y,9
2003,3,1,258,ERK,HKL,Y,24
2003,4,2,258,CRS,HKL,Y,89
2003,4,2,258,CRS,HKL,N,5
2003,5,2,258,BDG,HKL,Y,1
2003,5,2,258,MNT,HKL,Y,6
2003,5,2,258,CRS,HKL,N,57
2003,5,2,258,MNT,HKL,N,5
2003,5,2,258,ERK,HKL,Y,9
2003,5,2,258,BDG,OTH,N,2
2003,5,2,258,CRS,HKL,Y,240
2003,5,2,258,ERK,HKL,N,3
2003,5,2,258,BRG,FPT,Y,40
2003,5,2,258,BRG,HKL,Y,30
2003,6,2,258,BRG,FPT,Y,5
2003,6,2,258,CRS,HKL,N,3
2003,6,2,258,MNT,HKL,Y,13
2003,6,2,258,OSF,HKL,N,6
2003,6,2,258,OSF,HKL,Y,70
2003,6,2,258,CRS,HKL,Y,90
2003,6,2,258,BDG,HKL,N,4
2003,6,2,258,BRG,HKL,Y,71
2003,6,2,258,MRO,HKL,Y,19
2003,6,2,258,BRG,HKL,N,6
2003,7,3,258,BDG,HKL,Y,7
2003,7,3,258,CRS,HKL,Y,91
2003,7,3,258,MNT,HKL,N,6
2003,7,3,258,CRS,HKL,N,29
2003,7,3,258,MNT,HKL,Y,9
2003,7,3,258,OSF,HKL,Y,16
2003,7,3,258,BRG,HKL,N,38
2003,7,3,258,BDG,HKL,N,8
2003,7,3,258,MRO,HKL,Y,8
2003,7,3,258,OSF,HKL,N,28
2003,7,3,258,BRG,HKL,Y,87
2003,8,3,258,OSF,HKL,Y,2
2003,8,3,258,MRO,HKL,Y,14
2003,8,3,258,BDG,HKL,Y,23
2003,8,3,258,CRS,HKL,N,30
2003,8,3,258,BDG,HKL,N,42
2003,8,3,258,MRO,HKL,N,1
2003,8,3,258,CRS,TWL,N,2
2003,8,3,258,OSD,FPT,Y,5
2003,8,3,258,BRG,OTH,Y,72
2003,8,3,258,BRG,HKL,Y,342
2003,8,3,258,MNT,HKL,Y,9
2003,8,3,258,CRS,HKL,Y,132
2003,8,3,258,BRG,OTH,N,2
2003,9,3,258,BRG,HKL,N,116
2003,9,3,258,BRG,HKL,Y,196
2003,9,3,258,CRS,HKL,N,25
2003,9,3,258,CRS,HKL,Y,144
2003,9,3,258,MNT,HKL,N,1
2003,9,3,258,BDG,HKL,N,45
2003,9,3,258,OSF,HKL,N,71
2003,9,3,258,BDG,HKL,Y,20
2003,9,3,258,MRO,HKL,Y,15
2003,9,3,258,BRG,OTH,Y,26
2003,9,3,258,MNT,HKL,Y,2
2003,10,4,258,CRS,HKL,Y,78
2003,10,4,258,BDG,HKL,N,44
2003,10,4,258,BDG,HKL,Y,11
2003,10,4,258,BRG,HKL,N,15
2003,10,4,258,CRS,HKL,N,14
2003,10,4,258,MRO,HKL,N,2
2003,10,4,258,OSF,HKL,N,46
2003,10,4,258,BRG,HKL,Y,98
2003,11,4,258,BDG,HKL,Y,16
2003,11,4,258,BDG,HKL,N,13
2003,11,4,258,MRO,HKL,Y,15
2003,11,4,258,MNT,HKL,Y,5
2003,11,4,258,BRG,HKL,Y,193
2003,11,4,258,BRG,HKL,N,4
2003,11,4,258,CRS,HKL,Y,5
2003,12,4,258,BRG,HKL,Y,2
2004,1,1,258,MRO,HKL,Y,7
2004,1,1,258,BRG,HKL,Y,124
2004,1,1,258,OSF,HKL,N,43
2004,1,1,258,CRS,HKL,Y,7
2004,1,1,258,MNT,HKL,Y,5
2004,1,1,258,BRG,HKL,N,26
2004,1,1,258,BDG,HKL,N,1
2004,2,1,258,MNT,HKL,Y,10
2004,2,1,258,MRO,HKL,Y,4
2004,2,1,258,BDG,HKL,Y,10
2004,2,1,258,CRS,FPT,Y,2
2004,2,1,258,OSF,HKL,N,129
2004,2,1,258,BDG,HKL,N,23
2004,2,1,258,CRS,HKL,N,4
2004,2,1,258,CRS,HKL,Y,3
2004,2,1,258,MNT,HKL,N,2
2004,2,1,258,BRG,HKL,N,22
2004,2,1,258,BRG,HKL,Y,76
2004,3,1,258,CRS,HKL,N,3
2004,3,1,258,CRS,HKL,Y,20
2004,4,2,258,CRS,HKL,N,2
2004,4,2,258,CRS,HKL,Y,31
2004,5,2,258,BRG,HKL,Y,233
2004,5,2,258,BDG,HKL,N,52
2004,5,2,258,ERK,HKL,Y,5
2004,5,2,258,OSF,HKL,N,12
2004,5,2,258,CRS,HKL,Y,45
2004,5,2,258,MRO,HKL,Y,2
2004,5,2,258,MNT,HKL,N,3
2004,5,2,258,BRG,HKL,N,81
2004,5,2,258,BDG,HKL,Y,36
2004,6,2,258,BRG,HKL,N,25
2004,6,2,258,CRS,HKL,Y,264
2004,6,2,258,BRG,HKL,Y,308
2004,6,2,258,MRO,FPT,Y,7
2004,6,2,258,BRG,FPT,Y,3
2004,6,2,258,MNT,HKL,Y,10
2004,6,2,258,BDG,HKL,Y,23
2004,6,2,258,BDG,HKL,N,60
2004,6,2,258,CRS,HKL,N,63
2004,6,2,258,OSF,HKL,N,9
2004,7,3,258,CRS,HKL,Y,47
2004,7,3,258,BRG,FPT,Y,6
2004,7,3,258,BRG,HKL,Y,374
2004,7,3,258,MRO,HKL,N,1
2004,7,3,258,BRG,HKL,N,51
2004,7,3,258,MNT,HKL,N,2
2004,7,3,258,MRO,HKL,Y,4
2004,7,3,258,CRS,HKL,N,109
2004,7,3,258,OSF,HKL,N,57
2004,7,3,258,MNT,HKL,Y,6
2004,7,3,258,BDG,HKL,Y,21
2004,7,3,258,BDG,HKL,N,53
2004,8,3,258,MNT,HKL,Y,16
2004,8,3,258,CRS,HKL,N,38
2004,8,3,258,MNT,HKL,N,1
2004,8,3,258,MRO,HKL,Y,11
2004,8,3,258,CRS,HKL,Y,68
2004,8,3,258,BRG,HKL,N,29
2004,8,3,258,BRG,HKL,Y,376
2004,8,3,258,BDG,HKL,N,35
2004,8,3,258,BDG,HKL,Y,66
2004,9,3,258,BRG,HKL,Y,505
2004,9,3,258,MNT,HKL,Y,3
2004,9,3,258,BDG,HKL,N,61
2004,9,3,258,MRO,HKL,Y,1
2004,9,3,258,OSF,HKL,Y,4
2004,9,3,258,BRG,HKL,N,116
2004,9,3,258,CRS,HKL,N,82
2004,9,3,258,CRS,HKL,Y,55
2004,9,3,258,BDG,HKL,Y,72
2004,9,3,258,OSF,HKL,N,1
2004,10,4,258,MRO,HKL,Y,2
2004,10,4,258,BRG,HKL,Y,394
2004,10,4,258,CRS,HKL,N,119
2004,10,4,258,OSF,HKL,N,62
2004,10,4,258,CRS,HKL,Y,58
2004,10,4,258,BDG,HKL,Y,61
2004,10,4,258,MNT,HKL,Y,6
2004,10,4,258,BRG,HKL,N,105
2004,10,4,258,BDG,HKL,N,32
2004,11,4,258,BRG,HKL,N,79
2004,11,4,258,BRG,HKL,Y,262
2004,11,4,258,OSF,HKL,N,27
2004,11,4,258,OSF,HKL,Y,15
2004,11,4,258,MRO,HKL,Y,9
2004,11,4,258,CRS,HKL,Y,8
2004,11,4,258,MNT,HKL,Y,7
2004,11,4,258,CRS,HKL,N,42
2004,11,4,258,BDG,HKL,Y,18
2004,12,4,258,BDG,HKL,N,8
2004,12,4,258,MRO,HKL,Y,1
2004,12,4,258,BRG,HKL,N,8
2004,12,4,258,OSF,HKL,N,33
2004,12,4,258,BRG,HKL,Y,12
2005,1,1,258,BDG,HKL,N,3
2005,1,1,258,BDG,HKL,Y,3
2005,1,1,258,BRG,FPT,Y,20
2005,1,1,258,OSF,HKL,N,21
2005,1,1,258,BRG,HKL,N,10
2005,1,1,258,BRG,HKL,Y,87
2005,1,1,258,MRO,HKL,Y,3
2005,1,1,258,ERK,HKL,N,2
2005,1,1,258,OSB,HKL,N,1
2005,2,1,258,BDG,HKL,Y,32
2005,2,1,258,MRO,HKL,Y,1
2005,2,1,258,CRS,HKL,Y,2
2005,2,1,258,BRG,HKL,N,29
2005,2,1,258,OSF,HKL,Y,8
2005,2,1,258,BRG,HKL,Y,306
2005,2,1,258,BDG,HKL,N,21
2005,2,1,258,CRS,HKL,N,39
2005,2,1,258,OSF,HKL,N,121
2005,3,1,258,CRS,HKL,N,18
2005,5,2,258,MRO,HKL,Y,1
2005,5,2,258,MNT,HKL,Y,2
2005,5,2,258,CRS,HKL,Y,45
2005,5,2,258,BRG,HKL,Y,152
2005,5,2,258,BDG,HKL,Y,22
2005,5,2,258,CRS,HKL,N,61
2005,5,2,258,BRG,HKL,N,36
2005,6,2,258,OSF,HKL,N,48
2005,6,2,258,BDG,HKL,Y,37
2005,6,2,258,CRS,HKL,Y,221
2005,6,2,258,CRS,HKL,N,19
2005,6,2,258,BDG,HKL,N,6
2005,6,2,258,MRO,HKL,Y,4
2005,6,2,258,BRG,HKL,N,108
2005,6,2,258,OSF,HKL,Y,12
2005,6,2,258,BRG,HKL,Y,304
2005,7,3,258,BDG,HKL,Y,82
2005,7,3,258,BRG,HKL,N,127
2005,7,3,258,BDG,HKL,N,62
2005,7,3,258,BRG,HKL,Y,350
2005,7,3,258,CRS,HKL,N,17
2005,7,3,258,MNT,HKL,Y,7
2005,7,3,258,ERK,HKL,N,5
2005,7,3,258,MRO,HKL,N,1
2005,7,3,258,OSF,HKL,Y,3
2005,7,3,258,MRO,HKL,Y,17
2005,7,3,258,CRS,HKL,Y,156
2005,8,3,258,BRG,HKL,Y,276
2005,8,3,258,BDG,HKL,N,41
2005,8,3,258,CRS,HKL,N,24
2005,8,3,258,OSF,HKL,N,61
2005,8,3,258,ERK,HKL,N,2
2005,8,3,258,OSF,HKL,Y,3
2005,8,3,258,CRS,HKL,Y,146
2005,8,3,258,MRO,HKL,Y,47
2005,8,3,258,BRG,HKL,N,94
2005,8,3,258,BRG,FPT,Y,2
2005,8,3,258,BDG,HKL,Y,131
2005,8,3,258,MRO,HKL,N,1
2005,8,3,258,MNT,HKL,Y,4
2005,9,3,258,MRO,HKL,Y,22
2005,9,3,258,BDG,HKL,Y,79
2005,9,3,258,BRG,HKL,Y,444
2005,9,3,258,CRS,HKL,Y,493
2005,9,3,258,OSF,HKL,N,109
2005,9,3,258,ERK,HKL,N,30
2005,9,3,258,OSF,HKL,Y,43
2005,9,3,258,CRS,HKL,N,84
2005,9,3,258,BDG,HKL,N,28
2005,9,3,258,BRG,HKL,N,284
2005,9,3,258,MNT,HKL,N,20
2005,10,4,258,BDG,HKL,N,14
2005,10,4,258,BDG,HKL,Y,10
2005,10,4,258,CRS,HKL,N,5
2005,10,4,258,OSF,HKL,N,13
2005,10,4,258,OSF,HKL,Y,30
2005,10,4,258,BRG,HKL,N,101
2005,10,4,258,MNT,HKL,Y,2
2005,10,4,258,BRG,HKL,Y,302
2005,10,4,258,MRO,HKL,Y,3
2005,10,4,258,CRS,HKL,Y,91
2005,11,4,258,MRO,HKL,Y,22
2005,11,4,258,BDG,HKL,N,5
2005,11,4,258,BDG,HKL,Y,83
2005,11,4,258,CRS,HKL,N,3
2005,11,4,258,OSF,HKL,N,48
2005,11,4,258,OSF,HKL,Y,59
2005,11,4,258,CRS,HKL,Y,108
2005,11,4,258,BRG,HKL,Y,366
2005,11,4,258,BRG,HKL,N,52
2005,12,4,258,BDG,HKL,Y,51
2005,12,4,258,MRO,HKL,Y,9
2005,12,4,258,BRG,HKL,N,78
2005,12,4,258,CRS,HKL,N,3
2005,12,4,258,MRO,HKL,N,2
2005,12,4,258,BRG,HKL,Y,141
2005,12,4,258,MNT,HKL,N,3
2005,12,4,258,CRS,HKL,Y,22
2005,12,4,258,OSF,HKL,N,17
2006,1,1,258,BDG,HKL,Y,13
2006,1,1,258,OSF,HKL,Y,35
2006,1,1,258,MNT,HKL,Y,1
2006,1,1,258,MRO,HKL,Y,2
2006,1,1,258,BRG,HKL,N,4
2006,1,1,258,BRG,FPT,Y,5
2006,1,1,258,BRG,HKL,Y,30
2006,2,1,258,OSF,HKL,Y,89
2006,2,1,258,BRG,HKL,N,12
2006,2,1,258,BDG,HKL,N,10
2006,2,1,258,MRO,HKL,Y,12
2006,2,1,258,BRG,FPT,Y,1
2006,2,1,258,BRG,HKL,Y,115
2006,3,1,258,CRS,HKL,Y,2
2006,4,2,258,CRS,HKL,Y,14
2006,4,2,258,CRS,HKL,N,2
2006,5,2,258,BRG,HKL,Y,190
2006,5,2,258,MNT,HKL,N,22
2006,5,2,258,BRG,HKL,N,139
2006,5,2,258,MRO,HKL,Y,3
2006,5,2,258,CRS,HKL,N,14
2006,5,2,258,CRS,HKL,Y,202
2006,5,2,258,BDG,HKL,Y,8
2006,5,2,258,OSF,HKL,Y,1
2006,6,2,258,CRS,HKL,Y,149
2006,6,2,258,BRG,HKL,Y,539
2006,6,2,258,CRS,HKL,N,46
2006,6,2,258,BRG,HKL,N,91
2006,6,2,258,MRO,HKL,Y,7
2006,6,2,258,OSF,HKL,N,42
2006,6,2,258,MNT,HKL,N,34
2006,6,2,258,BDG,HKL,N,6
2006,6,2,258,BDG,HKL,Y,79
2006,7,3,258,OSF,HKL,Y,22
2006,7,3,258,MNT,HKL,Y,2
2006,7,3,258,ERK,HKL,N,2
2006,7,3,258,BDG,HKL,Y,1
2006,7,3,258,MRO,HKL,Y,4
2006,7,3,258,CRS,HKL,Y,234
2006,7,3,258,BRG,HKL,Y,289
2006,7,3,258,CRS,HKL,N,30
2006,7,3,258,OSF,HKL,N,31
2006,7,3,258,BRG,HKL,N,50
2006,7,3,258,MNT,HKL,N,13
2006,8,3,258,CRS,HKL,Y,309
2006,8,3,258,BDG,HKL,Y,94
2006,8,3,258,OSF,HKL,Y,16
2006,8,3,258,BDG,HKL,N,17
2006,8,3,258,MRO,HKL,N,3
2006,8,3,258,MNT,HKL,N,2
2006,8,3,258,OSF,HKL,N,8
2006,8,3,258,MRO,HKL,Y,1
2006,8,3,258,OSB,HKL,N,4
2006,8,3,258,BRG,HKL,N,274
2006,8,3,258,CRS,HKL,N,23
2006,8,3,258,BRG,HKL,Y,563
2006,9,3,258,BRG,HKL,Y,379
2006,9,3,258,OSF,HKL,N,60
2006,9,3,258,BDG,HKL,Y,83
2006,9,3,258,BRG,HKL,N,107
2006,9,3,258,BDG,HKL,N,12
2006,9,3,258,MRO,HKL,N,2
2006,9,3,258,MNT,HKL,Y,6
2006,9,3,258,CRS,HKL,N,30
2006,9,3,258,CRS,HKL,Y,426
2006,9,3,258,MRO,HKL,Y,12
2006,9,3,258,OSF,HKL,Y,6
2006,10,4,258,BDG,HKL,Y,29
2006,10,4,258,CRS,HKL,Y,367
2006,10,4,258,OSF,HKL,Y,26
2006,10,4,258,MNT,HKL,Y,14
2006,10,4,258,MRO,HKL,Y,13
2006,10,4,258,BRG,HKL,N,90
2006,10,4,258,MNT,HKL,N,2
2006,10,4,258,BRG,HKL,Y,340
2006,10,4,258,CRS,HKL,N,148
2006,10,4,258,OSF,HKL,N,69
2006,11,4,258,OSF,HKL,N,1
2006,11,4,258,OSF,HKL,Y,2
2006,11,4,258,BRG,HKL,Y,111
2006,11,4,258,CRS,HKL,N,17
2006,11,4,258,BDG,HKL,Y,3
2006,11,4,258,MRO,HKL,Y,6
2006,11,4,258,CRS,HKL,Y,60
2006,11,4,258,MRO,HKL,N,1
2006,11,4,258,MNT,HKL,N,5
2006,11,4,258,BRG,HKL,N,12
2006,11,4,258,BRG,OTH,Y,2
2006,12,4,258,MNT,HKL,Y,2
2006,12,4,258,BDG,HKL,N,7
2006,12,4,258,CRS,HKL,Y,65
2006,12,4,258,BRG,FPT,Y,5
2006,12,4,258,MRO,HKL,N,1
2006,12,4,258,BRG,HKL,N,29
2006,12,4,258,OSB,HKL,Y,6
2006,12,4,258,BDG,HKL,Y,9
2006,12,4,258,BRG,HKL,Y,112
2006,12,4,258,CRS,HKL,N,20
2007,1,1,258,BRG,HKL,Y,153
2007,1,1,258,CRS,HKL,N,18
2007,1,1,258,CRS,HKL,Y,100
2007,1,1,258,MNT,HKL,N,5
2007,1,1,258,BDG,HKL,Y,5
2007,1,1,258,BRG,HKL,N,81
2007,1,1,258,OSF,HKL,N,22
2007,1,1,258,MRO,HKL,N,3
2007,1,1,258,MRO,HKL,Y,4
2007,2,1,258,CRS,HKL,Y,32
2007,2,1,258,BRG,OTH,Y,1
2007,2,1,258,MRO,HKL,Y,2
2007,2,1,258,BRG,FPT,Y,9
2007,2,1,258,BRG,HKL,N,19
2007,2,1,258,BRG,HKL,Y,180
2007,2,1,258,MNT,HKL,N,10
2007,2,1,258,MRO,HKL,N,5
2007,2,1,258,OSF,HKL,N,12
2007,2,1,258,CRS,HKL,N,9
2007,3,1,258,CRS,FPT,Y,2
2007,3,1,258,CRS,HKL,Y,353
2007,3,1,258,CRS,HKL,N,144
2007,4,2,258,CRS,HKL,N,50
2007,4,2,258,CRS,HKL,Y,182
2007,5,2,258,CRS,HKL,N,183
2007,5,2,258,MNT,HKL,Y,2
2007,5,2,258,BRG,HKL,Y,245
2007,5,2,258,CRS,HKL,Y,244
2007,5,2,258,ERK,HKL,Y,58
2007,5,2,258,MRO,HKL,N,4
2007,5,2,258,BRG,FPT,Y,2
2007,5,2,258,OSF,HKL,N,47
2007,5,2,258,BRG,OTH,Y,12
2007,5,2,258,MRO,HKL,Y,9
2007,5,2,258,MNT,HKL,N,2
2007,5,2,258,BDG,HKL,Y,20
2007,5,2,258,OSF,HKL,Y,2
2007,5,2,258,BRG,HKL,N,56
2007,6,2,258,CRS,HKL,Y,577
2007,6,2,258,MNT,HKL,Y,4
2007,6,2,258,MNT,HKL,N,2
2007,6,2,258,BDG,HKL,Y,3
2007,6,2,258,BRG,HKL,N,149
2007,6,2,258,CRS,HKL,N,146
2007,6,2,258,MRO,HKL,Y,18
2007,6,2,258,BRG,OTH,Y,41
2007,6,2,258,OSF,HKL,N,124
2007,6,2,258,OSF,HKL,Y,3
2007,6,2,258,BRG,HKL,Y,386
2007,6,2,258,ERK,HKL,N,1
2007,7,3,258,BRG,HKL,Y,349
2007,7,3,258,CRS,HKL,Y,345
2007,7,3,258,BRG,HKL,N,135
2007,7,3,258,MRO,HKL,Y,12
2007,7,3,258,BDG,HKL,N,2
2007,7,3,258,CRS,HKL,N,49
2007,7,3,258,BRG,OTH,Y,10
2007,7,3,258,OSF,HKL,Y,2
2007,7,3,258,OSF,HKL,N,95
2007,7,3,258,BDG,HKL,Y,16
2007,8,3,258,BDG,HKL,Y,11
2007,8,3,258,BRG,OTH,N,8
2007,8,3,258,BRG,OTH,Y,10
2007,8,3,258,BRG,HKL,Y,590
2007,8,3,258,OSF,HKL,Y,68
2007,8,3,258,MRO,HKL,Y,11
2007,8,3,258,BRG,HKL,N,165
2007,8,3,258,MNT,HKL,Y,10
2007,8,3,258,OSF,HKL,N,272
2007,8,3,258,CRS,HKL,Y,486
2007,8,3,258,CRS,OTH,Y,31
2007,8,3,258,MRO,HKL,N,7
2007,8,3,258,CRS,HKL,N,96
2007,9,3,258,CRS,HKL,Y,715
2007,9,3,258,MRO,HKL,Y,23
2007,9,3,258,MNT,HKL,Y,3
2007,9,3,258,OSF,HKL,N,26
2007,9,3,258,CRS,HKL,N,98
