sampleNumber,clusterNumber,species,weight,year,qtr,portComplex,gearGroup,marketCategory,live
199601031,2,BCAC,51,1996,2,MRO,NET,253,N
199601032,1,BANK,6,1996,2,MRO,NET,254,N
199601032,1,CLPR,44,1996,2,MRO,NET,254,N
199601032,2,BANK,5,1996,2,MRO,NET,254,N
199601032,2,CLPR,46,1996,2,MRO,NET,254,N
199601033,1,LSPN,17,1996,2,MRO,TWL,678,N
199601033,1,SSPN,8,1996,2,MRO,TWL,678,N
199601033,2,LSPN,23,1996,2,MRO,TWL,678,N
199601033,2,SSPN,2,1996,2,MRO,TWL,678,N
199601034,1,GSPT,8,1996,2,MRO,NET,959,N
199601034,1,VRML,44,1996,2,MRO,NET,959,N
199601034,2,GSPT,1,1996,2,MRO,NET,959,N
199601034,2,VRML,49,1996,2,MRO,NET,959,N
199601035,1,WDOW,50,1996,2,MRO,NET,269,N
199601035,2,WDOW,50,1996,2,MRO,NET,269,N
199601036,1,ARRA,1,1996,2,MRO,TWL,961,N
199601036,1,DBRK,1,1996,2,MRO,TWL,961,N
199601036,1,SNOS,23,1996,2,MRO,TWL,961,N
199601036,2,ARRA,2,1996,2,MRO,TWL,961,N
199601036,2,BLGL,2,1996,2,MRO,TWL,961,N
199601036,2,SNOS,21,1996,2,MRO,TWL,961,N
199601037,1,BANK,25,1996,2,MRO,TWL,250,N
199601037,1,BLGL,20,1996,2,MRO,TWL,250,N
199601037,1,DBRK,5,1996,2,MRO,TWL,250,N
199601037,2,BANK,26,1996,2,MRO,TWL,250,N
199601037,2,BLGL,21,1996,2,MRO,TWL,250,N
199601037,2,DBRK,3,1996,2,MRO,TWL,250,N
199601038,1,BANK,14,1996,2,MRO,TWL,250,N
199601038,1,CLPR,24,1996,2,MRO,TWL,250,N
199601038,1,DBRK,5,1996,2,MRO,TWL,250,N
199601038,1,GSPT,1,1996,2,MRO,TWL,250,N
199601038,1,WDOW,6,1996,2,MRO,TWL,250,N
199601039,1,SSPN,50,1996,2,MRO,TWL,679,N
199601039,2,SSPN,51,1996,2,MRO,TWL,679,N
199601040,1,SSPN,50,1996,2,MRO,TWL,679,N
199601040,2,SSPN,50,1996,2,MRO,TWL,679,N
199601041,1,CNRY,17,1996,2,MRO,HKL,959,N
199601041,1,COPP,2,1996,2,MRO,HKL,959,N
199601041,1,VRML,29,1996,2,MRO,HKL,959,N
199601041,1,YEYE,3,1996,2,MRO,HKL,959,N
199601041,2,CNRY,9,1996,2,MRO,HKL,959,N
199601041,2,COPP,6,1996,2,MRO,HKL,959,N
199601041,2,STAR,5,1996,2,MRO,HKL,959,N
199601041,2,VRML,28,1996,2,MRO,HKL,959,N
199601041,2,YEYE,3,1996,2,MRO,HKL,959,N
199601042,1,BLGL,50,1996,2,MRO,HKL,667,N
199601042,2,BLGL,50,1996,2,MRO,HKL,667,N
199601043,1,ARRA,2,1996,2,MRO,TWL,961,N
199601043,1,SNOS,23,1996,2,MRO,TWL,961,N
199601043,2,ARRA,3,1996,2,MRO,TWL,961,N
199601043,2,DBRK,1,1996,2,MRO,TWL,961,N
199601043,2,RDBD,1,1996,2,MRO,TWL,961,N
199601043,2,SNOS,20,1996,2,MRO,TWL,961,N
199601044,1,BANK,19,1996,2,MRO,TWL,250,N
199601044,1,BLGL,21,1996,2,MRO,TWL,250,N
199601044,1,CLPR,4,1996,2,MRO,TWL,250,N
199601044,1,DBRK,6,1996,2,MRO,TWL,250,N
199601044,2,BANK,12,1996,2,MRO,TWL,250,N
199601044,2,CLPR,37,1996,2,MRO,TWL,250,N
199601044,2,DBRK,1,1996,2,MRO,TWL,250,N
199601045,1,BCAC,52,1996,2,MRO,TWL,253,N
199601045,2,BCAC,49,1996,2,MRO,TWL,253,N
199601046,1,WDOW,50,1996,2,MRO,NET,269,N
199601046,2,WDOW,50,1996,2,MRO,NET,269,N
199601047,1,BCAC,22,1996,2,MRO,HKL,250,N
199601047,1,SPKL,1,1996,2,MRO,HKL,250,N
199601047,1,YTRK,28,1996,2,MRO,HKL,250,N
199601048,1,BANK,4,1996,2,MRO,TWL,250,N
199601048,1,BLGL,28,1996,2,MRO,TWL,250,N
199601048,1,CLPR,18,1996,2,MRO,TWL,250,N
199601048,2,BANK,11,1996,2,MRO,TWL,250,N
199601048,2,BLGL,40,1996,2,MRO,TWL,250,N
199601049,1,BCAC,51,1996,2,MRO,NET,253,N
199601049,2,BCAC,51,1996,2,MRO,NET,253,N
199601050,1,BRWN,1,1996,2,MRO,HKL,962,N
199601050,1,BYEL,11,1996,2,MRO,HKL,962,N
199601050,1,GPHR,16,1996,2,MRO,HKL,962,N
199601051,1,LSPN,25,1996,2,MRO,TWL,678,N
199601051,2,LSPN,24,1996,2,MRO,TWL,678,N
199601051,2,SSPN,1,1996,2,MRO,TWL,678,N
199601052,1,SSPN,51,1996,2,MRO,TWL,679,N
199600321,2,BCAC,5,1996,3,OSD,NET,250,N
199600321,2,CLPR,3,1996,3,OSD,NET,250,N
199600322,1,BANK,26,1996,3,OSD,NET,250,N
199600322,1,BCAC,24,1996,3,OSD,NET,250,N
199600322,2,BANK,37,1996,3,OSD,NET,250,N
199600322,2,BCAC,7,1996,3,OSD,NET,250,N
199600323,1,BANK,50,1996,3,OSD,NET,250,N
199600323,2,BANK,47,1996,3,OSD,NET,250,N
199600323,2,CLPR,3,1996,3,OSD,NET,250,N
199600324,1,BANK,43,1996,3,OSD,NET,250,N
199600324,1,BCAC,7,1996,3,OSD,NET,250,N
199600324,2,BANK,36,1996,3,OSD,NET,250,N
199600324,2,BCAC,15,1996,3,OSD,NET,250,N
199600325,1,FLAG,1,1996,3,OSD,HKL,250,N
199600325,1,VRML,49,1996,3,OSD,HKL,250,N
199600326,1,BANK,42,1996,3,OSD,NET,250,N
199600326,1,BCAC,5,1996,3,OSD,NET,250,N
199600326,1,CLPR,3,1996,3,OSD,NET,250,N
199600326,2,BANK,40,1996,3,OSD,NET,250,N
199600326,2,CLPR,6,1996,3,OSD,NET,250,N
199600326,2,MXRF,4,1996,3,OSD,NET,250,N
199600327,1,CLPR,48,1996,4,OSD,HKL,250,N
199600328,1,VRML,27,1996,4,OSD,HKL,250,N
199601000,1,VRML,52,1996,1,MRO,TWL,959,N
199601000,2,VRML,49,1996,1,MRO,TWL,959,N
199601000,2,YEYE,2,1996,1,MRO,TWL,959,N
199601001,1,BCAC,50,1996,1,MRO,TWL,253,N
199601001,2,BCAC,52,1996,1,MRO,TWL,253,N
199601002,1,ARRA,17,1996,1,MRO,TWL,961,N
199601002,1,CLPR,1,1996,1,MRO,TWL,961,N
199601002,1,RSTN,1,1996,1,MRO,TWL,961,N
199601002,1,SNOS,6,1996,1,MRO,TWL,961,N
199601002,2,ARRA,16,1996,1,MRO,TWL,961,N
199601002,2,BLGL,1,1996,1,MRO,TWL,961,N
199601002,2,CLPR,1,1996,1,MRO,TWL,961,N
199601002,2,SNOS,8,1996,1,MRO,TWL,961,N
199601003,1,GSPT,9,1996,1,MRO,HKL,959,N
199601003,1,RDBD,23,1996,1,MRO,HKL,959,N
199601003,1,VRML,19,1996,1,MRO,HKL,959,N
199601003,2,GSPT,10,1996,1,MRO,HKL,959,N
199601003,2,RDBD,15,1996,1,MRO,HKL,959,N
199601003,2,VRML,27,1996,1,MRO,HKL,959,N
199601004,1,CLPR,50,1996,1,MRO,HKL,254,N
199601004,2,CLPR,51,1996,1,MRO,HKL,254,N
199601005,1,SSPN,51,1996,1,MRO,TWL,679,N
199601005,2,SSPN,50,1996,1,MRO,TWL,679,N
199600160,1,BANK,26,1996,3,OSB,HKL,250,N
199600160,1,BCAC,5,1996,3,OSB,HKL,250,N
199600160,1,CLPR,3,1996,3,OSB,HKL,250,N
199600160,1,SPKL,16,1996,3,OSB,HKL,250,N
199600160,2,BANK,30,1996,3,OSB,HKL,250,N
199600160,2,SPKL,21,1996,3,OSB,HKL,250,N
199600161,1,CNRY,3,1996,3,OSB,HKL,959,N
199600161,1,VRML,31,1996,3,OSB,HKL,959,N
199600161,1,YEYE,15,1996,3,OSB,HKL,959,N
199600161,2,CWCD,4,1996,3,OSB,HKL,959,N
199600161,2,VRML,41,1996,3,OSB,HKL,959,N
199600161,2,YEYE,5,1996,3,OSB,HKL,959,N
199600162,1,BCAC,51,1996,3,OSB,NET,250,N
199600162,2,BCAC,50,1996,3,OSB,NET,250,N
199600163,1,VRML,51,1996,3,OSB,HKL,959,N
199600163,2,VRML,42,1996,3,OSB,HKL,959,N
199600163,2,YEYE,9,1996,3,OSB,HKL,959,N
199600164,1,FLAG,2,1996,3,OSB,HKL,250,N
199600164,1,GSPT,48,1996,3,OSB,HKL,250,N
199600165,1,BCAC,37,1996,3,OSB,HKL,250,N
199600165,1,GSRK,2,1996,3,OSB,HKL,250,N
199600165,1,SPKL,13,1996,3,OSB,HKL,250,N
199600166,1,COPP,3,1996,4,OSB,HKL,959,N
199600166,1,VRML,49,1996,4,OSB,HKL,959,N
199600166,2,COPP,6,1996,4,OSB,HKL,959,N
199600166,2,VRML,47,1996,4,OSB,HKL,959,N
199600167,1,COPP,18,1996,4,OSB,HKL,959,N
199600167,1,FLAG,1,1996,4,OSB,HKL,959,N
199600167,1,GSPT,19,1996,4,OSB,HKL,959,N
199600167,1,STAR,7,1996,4,OSB,HKL,959,N
199600167,1,VRML,4,1996,4,OSB,HKL,959,N
199600168,1,VRML,51,1996,4,OSB,HKL,959,N
199600168,2,CNRY,3,1996,4,OSB,HKL,959,N
199600168,2,COPP,12,1996,4,OSB,HKL,959,N
199600168,2,VRML,35,1996,4,OSB,HKL,959,N
199600169,1,BCAC,2,1996,4,OSB,HKL,250,N
199600169,1,BLUR,3,1996,4,OSB,HKL,250,N
199600169,1,GSPT,2,1996,4,OSB,HKL,250,N
199600169,1,LCOD,9,1996,4,OSB,HKL,250,N
199600169,1,OLVE,16,1996,4,OSB,HKL,250,N
199600169,1,SPKL,13,1996,4,OSB,HKL,250,N
199600169,1,STAR,2,1996,4,OSB,HKL,250,N
199600169,1,YTRK,3,1996,4,OSB,HKL,250,N
199600170,1,COPP,23,1996,4,OSB,HKL,959,N
199600170,1,GSPT,2,1996,4,OSB,HKL,959,N
199600170,1,VRML,27,1996,4,OSB,HKL,959,N
199600172,1,CNRY,2,1996,4,OSB,HKL,959,N
199600172,1,COPP,5,1996,4,OSB,HKL,959,N
199600172,1,GSPT,5,1996,4,OSB,HKL,959,N
199600172,1,STAR,18,1996,4,OSB,HKL,959,N
199600172,1,VRML,20,1996,4,OSB,HKL,959,N
199600300,1,BRNZ,7,1996,1,OSD,NET,959,N
199600300,1,CWCD,5,1996,1,OSD,NET,959,N
199600301,1,BANK,2,1996,1,OSD,NET,250,N
199600301,1,BCAC,8,1996,1,OSD,NET,250,N
199600301,1,CLPR,30,1996,1,OSD,NET,250,N
199600301,1,PNKR,1,1996,1,OSD,NET,250,N
199600302,1,BANK,39,1996,1,OSD,NET,250,N
199600302,1,BCAC,12,1996,1,OSD,NET,250,N
199600302,2,BANK,43,1996,1,OSD,NET,250,N
199601006,1,BLGL,51,1996,1,MRO,TWL,667,N
199601007,1,BLGL,49,1996,1,MRO,TWL,250,N
199601007,1,RDBD,1,1996,1,MRO,TWL,250,N
199601007,2,BLGL,46,1996,1,MRO,TWL,250,N
199601007,2,RDBD,4,1996,1,MRO,TWL,250,N
199601008,1,LSPN,24,1996,1,MRO,TWL,678,N
199601008,1,SSPN,1,1996,1,MRO,TWL,678,N
199601008,2,LSPN,24,1996,1,MRO,TWL,678,N
199601008,2,SSPN,1,1996,1,MRO,TWL,678,N
199601009,1,BANK,29,1996,1,MRO,TWL,250,N
199601009,1,BLGL,5,1996,1,MRO,TWL,250,N
199601009,1,CLPR,16,1996,1,MRO,TWL,250,N
199601009,2,BANK,43,1996,1,MRO,TWL,250,N
199601009,2,BLGL,2,1996,1,MRO,TWL,250,N
199601009,2,CLPR,6,1996,1,MRO,TWL,250,N
199601010,1,WDOW,50,1996,1,MRO,TWL,269,N
199601010,2,WDOW,50,1996,1,MRO,TWL,269,N
199601011,1,BANK,31,1996,1,MRO,TWL,250,N
199601011,1,BLGL,17,1996,1,MRO,TWL,250,N
199601011,1,DBRK,2,1996,1,MRO,TWL,250,N
199601011,2,BANK,27,1996,1,MRO,TWL,250,N
199601011,2,BLGL,24,1996,1,MRO,TWL,250,N
199601012,1,LSPN,25,1996,1,MRO,TWL,678,N
199601012,2,LSPN,24,1996,1,MRO,TWL,678,N
199601012,2,SSPN,1,1996,1,MRO,TWL,678,N
199601013,1,LSPN,1,1996,1,MRO,TWL,679,N
199601013,1,SSPN,50,1996,1,MRO,TWL,679,N
199601013,2,LSPN,1,1996,1,MRO,TWL,679,N
199601013,2,SSPN,49,1996,1,MRO,TWL,679,N
199601014,1,BCAC,3,1996,1,MRO,HKL,254,N
199601014,1,CLPR,47,1996,1,MRO,HKL,254,N
199601014,2,CLPR,51,1996,1,MRO,HKL,254,N
199601015,1,ARRA,2,1996,1,MRO,TWL,961,N
199601015,1,SNOS,23,1996,1,MRO,TWL,961,N
199601015,2,ARRA,2,1996,1,MRO,TWL,961,N
199601015,2,SNOS,23,1996,1,MRO,TWL,961,N
199601016,1,WDOW,51,1996,1,MRO,TWL,269,N
199601017,1,VRML,48,1996,1,MRO,TWL,959,N
199601017,1,YEYE,2,1996,1,MRO,TWL,959,N
199600131,1,STAR,51,1996,3,OSB,HKL,256,N
199600131,2,STAR,49,1996,3,OSB,HKL,256,N
199600132,1,BCAC,7,1996,3,OSB,HKL,250,N
199600132,1,CLPR,1,1996,3,OSB,HKL,250,N
199600132,1,OLVE,29,1996,3,OSB,HKL,250,N
199600132,1,SPKL,5,1996,3,OSB,HKL,250,N
199600132,1,YTRK,11,1996,3,OSB,HKL,250,N
199600132,2,BCAC,18,1996,3,OSB,HKL,250,N
199600132,2,CLPR,1,1996,3,OSB,HKL,250,N
199600302,2,BCAC,7,1996,1,OSD,NET,250,N
199600303,1,CWCD,13,1996,1,OSD,HKL,250,N
199600303,1,STAR,2,1996,1,OSD,HKL,250,N
199600303,1,VRML,36,1996,1,OSD,HKL,250,N
199600304,1,BLGL,51,1996,1,OSD,HKL,667,N
199600304,2,BLGL,47,1996,1,OSD,HKL,667,N
199600304,2,SNOS,3,1996,1,OSD,HKL,667,N
199600305,1,BANK,20,1996,1,OSD,HKL,253,N
199600305,1,BCAC,31,1996,1,OSD,HKL,253,N
199600305,2,BANK,19,1996,1,OSD,HKL,253,N
199600305,2,BCAC,31,1996,1,OSD,HKL,253,N
199600306,1,BANK,3,1996,1,OSD,HKL,253,N
199600306,1,BCAC,4,1996,1,OSD,HKL,253,N
199600306,1,BRNZ,14,1996,1,OSD,HKL,253,N
199600306,1,CWCD,34,1996,1,OSD,HKL,253,N
199600306,2,BANK,6,1996,1,OSD,HKL,253,N
199600306,2,BCAC,13,1996,1,OSD,HKL,253,N
199600306,2,BRNZ,14,1996,1,OSD,HKL,253,N
199600306,2,CWCD,13,1996,1,OSD,HKL,253,N
199600306,2,VRML,4,1996,1,OSD,HKL,253,N
199600307,1,BANK,2,1996,1,OSD,NET,250,N
199600307,1,BCAC,19,1996,1,OSD,NET,250,N
199600307,1,CLPR,8,1996,1,OSD,NET,250,N
199600307,1,CWCD,11,1996,1,OSD,NET,250,N
199600307,1,VRML,10,1996,1,OSD,NET,250,N
199600308,1,BCAC,7,1996,2,OSD,NET,250,N
199600308,1,CLPR,6,1996,2,OSD,NET,250,N
199600308,1,CWCD,15,1996,2,OSD,NET,250,N
199600308,1,SPKL,13,1996,2,OSD,NET,250,N
199600308,1,VRML,9,1996,2,OSD,NET,250,N
199600309,1,BANK,9,1996,1,OSD,NET,250,N
199600309,1,BCAC,28,1996,1,OSD,NET,250,N
199600309,1,CLPR,4,1996,1,OSD,NET,250,N
199600309,1,MXRF,14,1996,1,OSD,NET,250,N
199600310,1,BCAC,8,1996,2,OSD,NET,250,N
199600310,1,CLPR,22,1996,2,OSD,NET,250,N
199600310,1,LCOD,10,1996,2,OSD,NET,250,N
199600310,1,VRML,7,1996,2,OSD,NET,250,N
199600310,2,BCAC,38,1996,2,OSD,NET,250,N
199600310,2,CLPR,5,1996,2,OSD,NET,250,N
199600310,2,GSPT,1,1996,2,OSD,NET,250,N
199600310,2,VRML,7,1996,2,OSD,NET,250,N
199600311,1,BANK,8,1996,2,OSD,NET,250,N
199600311,1,BCAC,21,1996,2,OSD,NET,250,N
199600311,1,CLPR,8,1996,2,OSD,NET,250,N
199600311,1,CWCD,2,1996,2,OSD,NET,250,N
199600311,1,SPKL,14,1996,2,OSD,NET,250,N
199600311,2,BANK,7,1996,2,OSD,NET,250,N
199600311,2,BCAC,18,1996,2,OSD,NET,250,N
199600311,2,CLPR,5,1996,2,OSD,NET,250,N
199600311,2,GSRK,1,1996,2,OSD,NET,250,N
199600311,2,LCOD,17,1996,2,OSD,NET,250,N
199600311,2,SPKL,4,1996,2,OSD,NET,250,N
199600312,1,FLAG,5,1996,2,OSD,NET,250,N
199600312,1,GBLC,6,1996,2,OSD,NET,250,N
199600312,1,VRML,35,1996,2,OSD,NET,250,N
199600313,1,BLGL,24,1996,2,OSD,NET,250,N
199600313,1,BRNZ,1,1996,2,OSD,NET,250,N
199600313,1,CWCD,11,1996,2,OSD,NET,250,N
199600313,1,GBLC,1,1996,2,OSD,NET,250,N
199600313,1,SNOS,4,1996,2,OSD,NET,250,N
199600313,1,VRML,10,1996,2,OSD,NET,250,N
199600313,2,BLGL,49,1996,2,OSD,NET,250,N
199600313,2,SNOS,1,1996,2,OSD,NET,250,N
199600314,1,CWCD,12,1996,2,OSD,NET,959,N
199600314,1,VRML,39,1996,2,OSD,NET,959,N
199600314,2,CWCD,12,1996,2,OSD,NET,959,N
199600314,2,VRML,38,1996,2,OSD,NET,959,N
199600315,1,CWCD,16,1996,2,OSD,NET,959,N
199600315,1,GBLC,7,1996,2,OSD,NET,959,N
199600315,1,GSPT,5,1996,2,OSD,NET,959,N
199600315,1,VRML,19,1996,2,OSD,NET,959,N
199600316,1,BCAC,32,1996,2,OSD,NET,250,N
199600316,1,CLPR,12,1996,2,OSD,NET,250,N
199600316,1,FLAG,2,1996,2,OSD,NET,250,N
199600316,1,GBLC,6,1996,2,OSD,NET,250,N
199600317,1,BLGL,45,1996,2,OSD,NET,250,N
199600317,1,SNOS,5,1996,2,OSD,NET,250,N
199600317,2,BLGL,51,1996,2,OSD,NET,250,N
199600318,1,BANK,1,1996,2,OSD,NET,250,N
199600318,1,BCAC,24,1996,2,OSD,NET,250,N
199600318,1,CLPR,23,1996,2,OSD,NET,250,N
199600318,1,CWCD,5,1996,2,OSD,NET,250,N
199600318,2,BANK,6,1996,2,OSD,NET,250,N
199600318,2,BCAC,30,1996,2,OSD,NET,250,N
199600318,2,CLPR,15,1996,2,OSD,NET,250,N
199600319,1,BCAC,20,1996,2,OSD,NET,250,N
199600319,1,CLPR,16,1996,2,OSD,NET,250,N
199600319,1,CWCD,2,1996,2,OSD,NET,250,N
199600319,1,FLAG,3,1996,2,OSD,NET,250,N
199600319,1,GBLC,9,1996,2,OSD,NET,250,N
199600132,2,GSRK,1,1996,3,OSB,HKL,250,N
199600132,2,OLVE,11,1996,3,OSB,HKL,250,N
199600132,2,SPKL,9,1996,3,OSB,HKL,250,N
199600132,2,YTRK,10,1996,3,OSB,HKL,250,N
199600133,1,CWCD,25,1996,3,OSB,HKL,245,N
199600133,1,YEYE,27,1996,3,OSB,HKL,245,N
199600135,1,CNRY,2,1996,3,OSB,HKL,959,N
199600135,1,COPP,11,1996,3,OSB,HKL,959,N
199600135,1,VRML,31,1996,3,OSB,HKL,959,N
199600135,1,YEYE,8,1996,3,OSB,HKL,959,N
199600135,2,CNRY,4,1996,3,OSB,HKL,959,N
199600135,2,GSPT,1,1996,3,OSB,HKL,959,N
199600135,2,VRML,46,1996,3,OSB,HKL,959,N
199600136,1,BCAC,20,1996,3,OSB,HKL,250,N
199600136,1,OLVE,12,1996,3,OSB,HKL,250,N
199600136,1,SPKL,3,1996,3,OSB,HKL,250,N
199600136,1,YTRK,16,1996,3,OSB,HKL,250,N
199600136,2,BCAC,18,1996,3,OSB,HKL,250,N
199600136,2,CLPR,1,1996,3,OSB,HKL,250,N
199600136,2,SPKL,14,1996,3,OSB,HKL,250,N
199600136,2,YTRK,22,1996,3,OSB,HKL,250,N
199600137,1,BCAC,31,1996,3,OSB,HKL,250,N
199600137,1,CLPR,1,1996,3,OSB,HKL,250,N
199600137,1,OLVE,14,1996,3,OSB,HKL,250,N
199600137,1,SPKL,6,1996,3,OSB,HKL,250,N
199600137,2,BCAC,23,1996,3,OSB,HKL,250,N
199600137,2,BLUR,7,1996,3,OSB,HKL,250,N
199600137,2,OLVE,10,1996,3,OSB,HKL,250,N
199600137,2,SPKL,12,1996,3,OSB,HKL,250,N
199600138,1,CWCD,1,1996,3,OSB,HKL,959,N
199600138,1,FLAG,8,1996,3,OSB,HKL,959,N
199600138,1,GSPT,17,1996,3,OSB,HKL,959,N
199600138,1,STAR,12,1996,3,OSB,HKL,959,N
199600138,1,VRML,13,1996,3,OSB,HKL,959,N
199600138,2,FLAG,10,1996,3,OSB,HKL,959,N
199600138,2,GSPT,11,1996,3,OSB,HKL,959,N
199600138,2,STAR,16,1996,3,OSB,HKL,959,N
199600138,2,VRML,14,1996,3,OSB,HKL,959,N
199600139,1,STAR,51,1996,3,OSB,HKL,959,N
199600139,2,STAR,52,1996,3,OSB,HKL,959,N
199600141,1,BANK,7,1996,3,OSB,HKL,959,N
199600141,1,BCAC,9,1996,3,OSB,HKL,959,N
199600141,1,CLPR,22,1996,3,OSB,HKL,959,N
199600141,1,FLAG,1,1996,3,OSB,HKL,959,N
199600141,1,GSPT,8,1996,3,OSB,HKL,959,N
199600141,1,GSRK,2,1996,3,OSB,HKL,959,N
199600142,1,CWCD,50,1996,3,OSB,HKL,245,N
199600143,1,BCAC,48,1996,3,OSB,HKL,253,N
199600144,1,GSPT,20,1996,3,OSB,HKL,959,N
199600144,1,STAR,8,1996,3,OSB,HKL,959,N
199600144,1,VRML,23,1996,3,OSB,HKL,959,N
199600144,2,FLAG,1,1996,3,OSB,HKL,959,N
199600144,2,GSPT,17,1996,3,OSB,HKL,959,N
199600144,2,STAR,12,1996,3,OSB,HKL,959,N
199600144,2,VRML,20,1996,3,OSB,HKL,959,N
199600145,1,FLAG,5,1996,3,OSB,HKL,959,N
199600145,1,GSPT,45,1996,3,OSB,HKL,959,N
199600145,2,GSPT,50,1996,3,OSB,HKL,959,N
199600146,1,CNRY,3,1996,3,OSB,HKL,959,N
199600146,1,VRML,47,1996,3,OSB,HKL,959,N
199600146,2,VRML,48,1996,3,OSB,HKL,959,N
199600147,1,BCAC,16,1996,3,OSB,HKL,959,N
199600147,1,CLPR,11,1996,3,OSB,HKL,959,N
199600147,1,GSRK,4,1996,3,OSB,HKL,959,N
199600147,1,SPKL,19,1996,3,OSB,HKL,959,N
199600147,2,BCAC,16,1996,3,OSB,HKL,959,N
199600147,2,CLPR,13,1996,3,OSB,HKL,959,N
199600147,2,GSRK,6,1996,3,OSB,HKL,959,N
199600147,2,SPKL,13,1996,3,OSB,HKL,959,N
199600148,1,VRML,44,1996,3,OSB,HKL,959,N
199600148,1,YEYE,6,1996,3,OSB,HKL,959,N
199600148,2,VRML,49,1996,3,OSB,HKL,959,N
199600149,1,BCAC,4,1996,3,OSB,HKL,250,N
199600149,1,BLUR,1,1996,3,OSB,HKL,250,N
199600149,1,BRWN,2,1996,3,OSB,HKL,250,N
199600149,1,COPP,1,1996,3,OSB,HKL,250,N
199600149,1,FLAG,3,1996,3,OSB,HKL,250,N
199600149,1,GPHR,4,1996,3,OSB,HKL,250,N
199600149,1,GSPT,14,1996,3,OSB,HKL,250,N
199600149,1,GSRK,7,1996,3,OSB,HKL,250,N
199600149,1,SPKL,4,1996,3,OSB,HKL,250,N
199600149,1,STAR,9,1996,3,OSB,HKL,250,N
199600149,1,VRML,2,1996,3,OSB,HKL,250,N
199600150,1,CWCD,9,1996,3,OSB,HKL,959,N
199600150,1,VRML,28,1996,3,OSB,HKL,959,N
199600150,1,YEYE,14,1996,3,OSB,HKL,959,N
199600150,2,VRML,36,1996,3,OSB,HKL,959,N
199600150,2,YEYE,16,1996,3,OSB,HKL,959,N
199600151,1,BANK,31,1996,3,OSB,HKL,250,N
199600151,1,BCAC,2,1996,3,OSB,HKL,250,N
199600151,1,SPKL,17,1996,3,OSB,HKL,250,N
199600151,2,BANK,31,1996,3,OSB,HKL,250,N
199600151,2,BCAC,4,1996,3,OSB,HKL,250,N
199600151,2,SPKL,15,1996,3,OSB,HKL,250,N
199600152,1,FLAG,10,1996,3,OSB,HKL,959,N
199600152,1,STAR,39,1996,3,OSB,HKL,959,N
199600152,2,STAR,50,1996,3,OSB,HKL,959,N
199600153,1,BRNZ,11,1996,3,OSB,HKL,959,N
199600104,1,CNRY,15,1996,1,OSB,HKL,959,N
199600104,1,COPP,4,1996,1,OSB,HKL,959,N
199600104,1,FLAG,3,1996,1,OSB,HKL,959,N
199600104,1,GSPT,8,1996,1,OSB,HKL,959,N
199600104,1,STAR,9,1996,1,OSB,HKL,959,N
199600104,1,VRML,14,1996,1,OSB,HKL,959,N
199600104,2,CNRY,19,1996,1,OSB,HKL,959,N
199600104,2,FLAG,6,1996,1,OSB,HKL,959,N
199600104,2,GSPT,15,1996,1,OSB,HKL,959,N
199600104,2,STAR,8,1996,1,OSB,HKL,959,N
199600104,2,VRML,5,1996,1,OSB,HKL,959,N
199600105,1,BRNZ,12,1996,1,OSB,NET,959,N
199600105,1,CNRY,29,1996,1,OSB,NET,959,N
199600105,1,FLAG,2,1996,1,OSB,NET,959,N
199600105,1,GSPT,5,1996,1,OSB,NET,959,N
199600105,1,STAR,4,1996,1,OSB,NET,959,N
199600105,2,CNRY,35,1996,1,OSB,NET,959,N
199600105,2,FLAG,5,1996,1,OSB,NET,959,N
199600105,2,GSPT,12,1996,1,OSB,NET,959,N
199600105,2,STAR,3,1996,1,OSB,NET,959,N
199600106,1,CWCD,57,1996,1,OSB,NET,959,N
199600107,1,BCAC,53,1996,1,OSB,NET,250,N
199600107,2,BCAC,54,1996,1,OSB,NET,250,N
199600108,1,STAR,51,1996,1,OSB,HKL,959,N
199600109,1,BANK,18,1996,1,OSB,HKL,959,N
199600109,1,BCAC,2,1996,1,OSB,HKL,959,N
199600109,1,CLPR,5,1996,1,OSB,HKL,959,N
199600109,1,GSRK,11,1996,1,OSB,HKL,959,N
199600109,1,OLVE,2,1996,1,OSB,HKL,959,N
199600109,1,SPKL,17,1996,1,OSB,HKL,959,N
199600109,1,STAR,3,1996,1,OSB,HKL,959,N
199600110,1,BANK,6,1996,1,OSB,HKL,253,N
199600110,1,BCAC,9,1996,1,OSB,HKL,253,N
199600110,1,CLPR,3,1996,1,OSB,HKL,253,N
199600110,1,OWFS,3,1996,1,OSB,HKL,253,N
199600110,1,SPKL,33,1996,1,OSB,HKL,253,N
199600110,2,BANK,6,1996,1,OSB,HKL,253,N
199600110,2,BRWN,4,1996,1,OSB,HKL,253,N
199600110,2,SPKL,41,1996,1,OSB,HKL,253,N
199600110,2,URCK,4,1996,1,OSB,HKL,253,N
199600111,1,CWCD,35,1996,1,OSB,HKL,959,N
199600111,1,YEYE,24,1996,1,OSB,HKL,959,N
199600112,1,CNRY,10,1996,1,OSB,HKL,959,N
199600112,1,FLAG,9,1996,1,OSB,HKL,959,N
199600112,1,GSPT,26,1996,1,OSB,HKL,959,N
199600112,1,STAR,3,1996,1,OSB,HKL,959,N
199600112,1,YEYE,5,1996,1,OSB,HKL,959,N
199600112,2,CNRY,29,1996,1,OSB,HKL,959,N
199600112,2,FLAG,5,1996,1,OSB,HKL,959,N
