sampleNumber,clusterNumber,species,weight,year,qtr,portComplex,gearGroup,marketCategory,landingWeight,live
197800057,1,BCAC,33,1978,1,MRO,HKL,250,4370,N
197800057,1,CLPR,11,1978,1,MRO,HKL,250,4370,N
197800057,1,GSRK,1,1978,1,MRO,HKL,250,4370,N
197800057,1,SPKL,2,1978,1,MRO,HKL,250,4370,N
197800057,1,YTRK,24,1978,1,MRO,HKL,250,4370,N
197800281,1,BLCK,4,1978,1,OSF,TWL,250,110,N
197800281,1,BRWN,31,1978,1,OSF,TWL,250,110,N
197800281,1,CNRY,3,1978,1,OSF,TWL,250,110,N
197800281,2,BLCK,5,1978,1,OSF,TWL,250,110,N
197800281,2,BRWN,32,1978,1,OSF,TWL,250,110,N
197800299,1,BCAC,46,1978,3,OSF,TWL,250,2405,N
197800299,1,CLPR,7,1978,3,OSF,TWL,250,2405,N
197800299,2,BCAC,31,1978,3,OSF,TWL,250,2405,N
197800299,2,CLPR,7,1978,3,OSF,TWL,250,2405,N
197800308,1,BCAC,37,1978,1,MNT,TWL,250,3860,N
197800308,1,CLPR,2,1978,1,MNT,TWL,250,3860,N
197800308,1,WDOW,11,1978,1,MNT,TWL,250,3860,N
197800308,2,BCAC,47,1978,1,MNT,TWL,250,3860,N
197800308,2,CLPR,1,1978,1,MNT,TWL,250,3860,N
197800321,1,BCAC,2,1978,1,MNT,NET,250,4670,N
197800321,1,LCOD,4,1978,1,MNT,NET,250,4670,N
197800321,1,SPKL,1,1978,1,MNT,NET,250,4670,N
197800321,1,WDOW,7,1978,1,MNT,NET,250,4670,N
197800321,1,YTRK,43,1978,1,MNT,NET,250,4670,N
197800321,2,BCAC,11,1978,1,MNT,NET,250,4670,N
197800321,2,WDOW,8,1978,1,MNT,NET,250,4670,N
197800321,2,YTRK,31,1978,1,MNT,NET,250,4670,N
197800327,1,BCAC,21,1978,2,MNT,NET,250,2800,N
197800327,1,LCOD,2,1978,2,MNT,NET,250,2800,N
197800327,1,SPKL,1,1978,2,MNT,NET,250,2800,N
197800327,1,WDOW,4,1978,2,MNT,NET,250,2800,N
197800327,1,YTRK,22,1978,2,MNT,NET,250,2800,N
197800327,2,BCAC,28,1978,2,MNT,NET,250,2800,N
197800327,2,LCOD,6,1978,2,MNT,NET,250,2800,N
197800327,2,SPKL,1,1978,2,MNT,NET,250,2800,N
197800327,2,YTRK,17,1978,2,MNT,NET,250,2800,N
197800328,1,BCAC,15,1978,2,MNT,NET,250,2790,N
197800328,1,LCOD,5,1978,2,MNT,NET,250,2790,N
197800328,1,WDOW,15,1978,2,MNT,NET,250,2790,N
197800328,1,YTRK,16,1978,2,MNT,NET,250,2790,N
197800328,2,BCAC,11,1978,2,MNT,NET,250,2790,N
197800328,2,SPKL,3,1978,2,MNT,NET,250,2790,N
197800328,2,WDOW,20,1978,2,MNT,NET,250,2790,N
197800328,2,YTRK,19,1978,2,MNT,NET,250,2790,N
197800330,1,BCAC,16,1978,2,MNT,NET,250,1950,N
197800330,1,SPKL,7,1978,2,MNT,NET,250,1950,N
197800330,1,WDOW,10,1978,2,MNT,NET,250,1950,N
197800330,1,YTRK,13,1978,2,MNT,NET,250,1950,N
197800330,2,BCAC,31,1978,2,MNT,NET,250,1950,N
197800330,2,SPKL,6,1978,2,MNT,NET,250,1950,N
197800330,2,YTRK,8,1978,2,MNT,NET,250,1950,N
197800341,1,BANK,22,1978,2,MNT,TWL,250,9900,N
197800341,1,CLPR,5,1978,2,MNT,TWL,250,9900,N
197800341,2,BANK,25,1978,2,MNT,TWL,250,9900,N
197800341,2,BCAC,2,1978,2,MNT,TWL,250,9900,N
197800341,2,LCOD,2,1978,2,MNT,TWL,250,9900,N
197800343,1,BLGL,24,1978,2,MNT,TWL,250,200,N
197800343,2,BLGL,24,1978,2,MNT,TWL,250,200,N
197800367,1,BCAC,39,1978,3,MNT,TWL,250,1980,N
197800367,1,CLPR,5,1978,3,MNT,TWL,250,1980,N
197800367,1,WDOW,1,1978,3,MNT,TWL,250,1980,N
197800367,2,BCAC,37,1978,3,MNT,TWL,250,1980,N
197800367,2,CLPR,7,1978,3,MNT,TWL,250,1980,N
197800450,1,BCAC,6,1978,1,BRG,TWL,250,5075,N
197800450,1,CLPR,41,1978,1,BRG,TWL,250,5075,N
197800450,1,CNRY,5,1978,1,BRG,TWL,250,5075,N
197800450,1,DBRK,41,1978,1,BRG,TWL,250,5075,N
197800450,1,STRK,1,1978,1,BRG,TWL,250,5075,N
197800450,1,YTRK,2,1978,1,BRG,TWL,250,5075,N
197800451,1,BCAC,18,1978,1,BRG,TWL,250,13605,N
197800451,1,CLPR,21,1978,1,BRG,TWL,250,13605,N
197800451,1,CNRY,4,1978,1,BRG,TWL,250,13605,N
197800451,1,WDOW,6,1978,1,BRG,TWL,250,13605,N
197800451,2,BCAC,6,1978,1,BRG,TWL,250,13605,N
197800451,2,CLPR,17,1978,1,BRG,TWL,250,13605,N
197800451,2,WDOW,24,1978,1,BRG,TWL,250,13605,N
197800452,1,BANK,23,1978,1,BRG,TWL,250,17860,N
197800452,1,BCAC,2,1978,1,BRG,TWL,250,17860,N
197800452,1,CLPR,1,1978,1,BRG,TWL,250,17860,N
197800452,1,DBRK,16,1978,1,BRG,TWL,250,17860,N
197800452,1,RDBD,2,1978,1,BRG,TWL,250,17860,N
197800452,2,BANK,23,1978,1,BRG,TWL,250,17860,N
197800452,2,DBRK,23,1978,1,BRG,TWL,250,17860,N
197800453,1,BCAC,6,1978,1,BRG,TWL,250,5500,N
197800453,1,CLPR,39,1978,1,BRG,TWL,250,5500,N
197800453,1,WDOW,7,1978,1,BRG,TWL,250,5500,N
197800455,1,BCAC,35,1978,1,BRG,TWL,250,3645,N
197800455,1,CLPR,11,1978,1,BRG,TWL,250,3645,N
197800456,1,BCAC,3,1978,1,BRG,TWL,250,15910,N
197800456,1,CLPR,14,1978,1,BRG,TWL,250,15910,N
197800456,1,WDOW,31,1978,1,BRG,TWL,250,15910,N
197800458,1,BCAC,19,1978,1,BRG,TWL,250,4985,N
197800458,1,CLPR,25,1978,1,BRG,TWL,250,4985,N
197800458,1,CNRY,3,1978,1,BRG,TWL,250,4985,N
197800459,1,BCAC,22,1978,1,BRG,TWL,250,1300,N
197800459,1,CLPR,21,1978,1,BRG,TWL,250,1300,N
197800459,1,WDOW,3,1978,1,BRG,TWL,250,1300,N
197800461,1,CLPR,47,1978,1,BRG,TWL,250,16400,N
197800461,1,WDOW,15,1978,1,BRG,TWL,250,16400,N
197800462,1,BCAC,3,1978,1,BRG,TWL,250,1839,N
197800462,1,CLPR,34,1978,1,BRG,TWL,250,1839,N
197800462,1,CNRY,7,1978,1,BRG,TWL,250,1839,N
197800462,1,GSPT,3,1978,1,BRG,TWL,250,1839,N
197800462,1,WDOW,2,1978,1,BRG,TWL,250,1839,N
197800463,1,BCAC,55,1978,1,BRG,TWL,250,1890,N
197800463,1,QLBK,2,1978,1,BRG,TWL,250,1890,N
197800464,1,BCAC,19,1978,1,BRG,TWL,250,17165,N
197800464,1,CLPR,27,1978,1,BRG,TWL,250,17165,N
197800464,1,WDOW,3,1978,1,BRG,TWL,250,17165,N
197800466,1,BANK,2,1978,1,BRG,TWL,250,1240,N
197800466,1,BCAC,6,1978,1,BRG,TWL,250,1240,N
197800466,1,CLPR,28,1978,1,BRG,TWL,250,1240,N
197800466,1,CNRY,10,1978,1,BRG,TWL,250,1240,N
197800467,1,BCAC,23,1978,1,BRG,TWL,250,4785,N
197800467,1,CLPR,18,1978,1,BRG,TWL,250,4785,N
197800467,1,GSPT,8,1978,1,BRG,TWL,250,4785,N
197800467,2,BCAC,21,1978,1,BRG,TWL,250,4785,N
197800467,2,CLPR,12,1978,1,BRG,TWL,250,4785,N
197800467,2,CNRY,10,1978,1,BRG,TWL,250,4785,N
197800467,2,GSPT,5,1978,1,BRG,TWL,250,4785,N
197800469,1,SNOS,47,1978,1,BRG,TWL,250,165,N
197800470,1,BCAC,8,1978,1,BRG,TWL,250,17975,N
197800470,1,CLPR,11,1978,1,BRG,TWL,250,17975,N
197800470,1,WDOW,34,1978,1,BRG,TWL,250,17975,N
197800470,2,BCAC,31,1978,1,BRG,TWL,250,17975,N
197800470,2,CLPR,8,1978,1,BRG,TWL,250,17975,N
197800470,2,GSPT,3,1978,1,BRG,TWL,250,17975,N
197800470,2,WDOW,10,1978,1,BRG,TWL,250,17975,N
197800473,1,BANK,24,1978,1,BRG,TWL,250,13775,N
197800473,1,BCAC,4,1978,1,BRG,TWL,250,13775,N
197800473,1,CLPR,8,1978,1,BRG,TWL,250,13775,N
197800473,1,WDOW,17,1978,1,BRG,TWL,250,13775,N
197800473,2,BANK,30,1978,1,BRG,TWL,250,13775,N
197800473,2,BCAC,9,1978,1,BRG,TWL,250,13775,N
197800473,2,CLPR,6,1978,1,BRG,TWL,250,13775,N
197800473,2,WDOW,7,1978,1,BRG,TWL,250,13775,N
197800476,1,BCAC,23,1978,2,BRG,TWL,250,1265,N
197800476,1,CLPR,18,1978,2,BRG,TWL,250,1265,N
197800476,1,CNRY,4,1978,2,BRG,TWL,250,1265,N
197800478,1,BCAC,19,1978,2,BRG,TWL,250,1760,N
197800478,1,CLPR,6,1978,2,BRG,TWL,250,1760,N
197800478,1,GSPT,12,1978,2,BRG,TWL,250,1760,N
197800478,1,GSRK,1,1978,2,BRG,TWL,250,1760,N
197800478,1,WDOW,8,1978,2,BRG,TWL,250,1760,N
197800479,1,CLPR,4,1978,2,BRG,TWL,250,2050,N
197800479,1,DBRK,19,1978,2,BRG,TWL,250,2050,N
197800479,1,RDBD,11,1978,2,BRG,TWL,250,2050,N
197800482,1,BCAC,9,1978,2,BRG,TWL,250,250,N
197800482,1,CLPR,18,1978,2,BRG,TWL,250,250,N
197800482,1,CNRY,10,1978,2,BRG,TWL,250,250,N
197800482,1,DBRK,1,1978,2,BRG,TWL,250,250,N
197800482,1,WDOW,5,1978,2,BRG,TWL,250,250,N
197800483,1,BANK,21,1978,2,BRG,TWL,250,1700,N
197800483,1,CLPR,25,1978,2,BRG,TWL,250,1700,N
197800486,1,BCAC,30,1978,2,BRG,TWL,250,1890,N
197800486,1,CLPR,7,1978,2,BRG,TWL,250,1890,N
197800486,1,CNRY,7,1978,2,BRG,TWL,250,1890,N
197800486,1,SBLY,1,1978,2,BRG,TWL,250,1890,N
197800487,1,BCAC,26,1978,2,BRG,TWL,250,21040,N
197800487,1,CLPR,20,1978,2,BRG,TWL,250,21040,N
197800487,1,CNRY,7,1978,2,BRG,TWL,250,21040,N
197800487,1,STRK,1,1978,2,BRG,TWL,250,21040,N
197800487,2,BCAC,31,1978,2,BRG,TWL,250,21040,N
197800487,2,CLPR,16,1978,2,BRG,TWL,250,21040,N
197800487,2,WDOW,3,1978,2,BRG,TWL,250,21040,N
197800489,1,BCAC,41,1978,2,BRG,TWL,250,2045,N
197800489,1,CLPR,8,1978,2,BRG,TWL,250,2045,N
197800489,1,CNRY,3,1978,2,BRG,TWL,250,2045,N
197800489,1,GSRK,2,1978,2,BRG,TWL,250,2045,N
197800490,1,WDOW,52,1978,2,BRG,TWL,250,8525,N
197800490,2,WDOW,49,1978,2,BRG,TWL,250,8525,N
197800491,1,CNRY,52,1978,2,BRG,TWL,250,7340,N
197800491,2,CNRY,49,1978,2,BRG,TWL,250,7340,N
197800492,1,BCAC,3,1978,2,BRG,TWL,250,19015,N
197800492,1,CLPR,3,1978,2,BRG,TWL,250,19015,N
197800492,1,CNRY,45,1978,2,BRG,TWL,250,19015,N
197800492,2,CLPR,39,1978,2,BRG,TWL,250,19015,N
197800492,2,CNRY,10,1978,2,BRG,TWL,250,19015,N
197800492,2,GSRK,1,1978,2,BRG,TWL,250,19015,N
197800492,2,STRK,2,1978,2,BRG,TWL,250,19015,N
197800493,1,BCAC,16,1978,2,BRG,TWL,250,7390,N
197800493,1,CLPR,4,1978,2,BRG,TWL,250,7390,N
197800493,1,CNRY,26,1978,2,BRG,TWL,250,7390,N
197800493,1,GSPT,2,1978,2,BRG,TWL,250,7390,N
197800493,1,GSRK,8,1978,2,BRG,TWL,250,7390,N
197800493,2,BCAC,3,1978,2,BRG,TWL,250,7390,N
197800493,2,CNRY,44,1978,2,BRG,TWL,250,7390,N
197800493,2,YTRK,3,1978,2,BRG,TWL,250,7390,N
197800495,1,BCAC,15,1978,2,BRG,TWL,250,7185,N
197800495,1,CLPR,13,1978,2,BRG,TWL,250,7185,N
197800495,1,CNRY,26,1978,2,BRG,TWL,250,7185,N
197800495,2,BCAC,27,1978,2,BRG,TWL,250,7185,N
197800495,2,CNRY,20,1978,2,BRG,TWL,250,7185,N
197800497,1,SNOS,48,1978,2,BRG,TWL,250,155,N
197800498,1,BCAC,9,1978,3,BRG,TWL,250,5670,N
197800498,1,CLPR,6,1978,3,BRG,TWL,250,5670,N
197800498,1,CNRY,14,1978,3,BRG,TWL,250,5670,N
197800498,1,DBRK,28,1978,3,BRG,TWL,250,5670,N
197800500,1,BCAC,10,1978,3,BRG,TWL,250,2505,N
197800500,1,CLPR,6,1978,3,BRG,TWL,250,2505,N
197800500,1,CNRY,36,1978,3,BRG,TWL,250,2505,N
197800501,1,BCAC,2,1978,3,BRG,TWL,250,10955,N
197800501,1,CLPR,11,1978,3,BRG,TWL,250,10955,N
197800501,1,CNRY,37,1978,3,BRG,TWL,250,10955,N
197800501,1,GSRK,1,1978,3,BRG,TWL,250,10955,N
197800501,2,BCAC,8,1978,3,BRG,TWL,250,10955,N
197800501,2,BLCK,3,1978,3,BRG,TWL,250,10955,N
197800501,2,CLPR,24,1978,3,BRG,TWL,250,10955,N
197800501,2,CNRY,4,1978,3,BRG,TWL,250,10955,N
197800501,2,GSPT,4,1978,3,BRG,TWL,250,10955,N
197800501,2,WDOW,4,1978,3,BRG,TWL,250,10955,N
197800503,1,BCAC,15,1978,3,BRG,TWL,250,3810,N
197800503,1,CLPR,11,1978,3,BRG,TWL,250,3810,N
197800503,1,CNRY,24,1978,3,BRG,TWL,250,3810,N
197800503,1,GSRK,4,1978,3,BRG,TWL,250,3810,N
197800505,1,BCAC,34,1978,3,BRG,TWL,250,21488,N
197800505,1,CLPR,31,1978,3,BRG,TWL,250,21488,N
197800505,2,BCAC,46,1978,3,BRG,TWL,250,21488,N
197800505,2,CLPR,6,1978,3,BRG,TWL,250,21488,N
197800506,1,BCAC,46,1978,3,BRG,TWL,250,13260,N
197800506,1,CLPR,7,1978,3,BRG,TWL,250,13260,N
197800506,1,STRK,1,1978,3,BRG,TWL,250,13260,N
197800506,2,BCAC,42,1978,3,BRG,TWL,250,13260,N
197800506,2,CLPR,8,1978,3,BRG,TWL,250,13260,N
197800506,2,CNRY,6,1978,3,BRG,TWL,250,13260,N
197800506,2,STRK,1,1978,3,BRG,TWL,250,13260,N
197800507,1,BCAC,33,1978,3,BRG,TWL,250,3813,N
197800507,1,CNRY,18,1978,3,BRG,TWL,250,3813,N
197800507,1,YTRK,3,1978,3,BRG,TWL,250,3813,N
197800508,1,BCAC,34,1978,3,BRG,TWL,250,3583,N
197800508,1,CNRY,16,1978,3,BRG,TWL,250,3583,N
197800508,1,GSPT,3,1978,3,BRG,TWL,250,3583,N
197800509,1,BCAC,4,1978,3,BRG,TWL,250,2400,N
197800509,1,CLPR,24,1978,3,BRG,TWL,250,2400,N
197800509,1,CNRY,21,1978,3,BRG,TWL,250,2400,N
197800509,1,GSRK,1,1978,3,BRG,TWL,250,2400,N
197800510,1,BCAC,23,1978,3,BRG,TWL,250,3310,N
197800510,1,CLPR,16,1978,3,BRG,TWL,250,3310,N
197800510,1,CNRY,11,1978,3,BRG,TWL,250,3310,N
197800510,1,GSRK,5,1978,3,BRG,TWL,250,3310,N
197800511,1,BCAC,32,1978,3,BRG,TWL,250,980,N
197800511,1,CLPR,5,1978,3,BRG,TWL,250,980,N
197800511,1,CNRY,10,1978,3,BRG,TWL,250,980,N
197800511,1,GSPT,3,1978,3,BRG,TWL,250,980,N
197800513,1,BCAC,29,1978,3,BRG,TWL,250,1600,N
197800513,1,CLPR,5,1978,3,BRG,TWL,250,1600,N
197800513,1,CNRY,11,1978,3,BRG,TWL,250,1600,N
197800513,1,DBRK,3,1978,3,BRG,TWL,250,1600,N
197800513,1,STRK,1,1978,3,BRG,TWL,250,1600,N
197800514,1,BCAC,5,1978,3,BRG,TWL,250,1170,N
197800514,1,CLPR,4,1978,3,BRG,TWL,250,1170,N
197800514,1,CNRY,9,1978,3,BRG,TWL,250,1170,N
197800514,1,WDOW,37,1978,3,BRG,TWL,250,1170,N
197800515,1,BCAC,49,1978,3,BRG,TWL,250,2395,N
197800517,1,ARRA,2,1978,3,BRG,TWL,250,1480,N
197800517,1,BCAC,34,1978,3,BRG,TWL,250,1480,N
197800517,1,CLPR,12,1978,3,BRG,TWL,250,1480,N
197800517,1,SBLY,1,1978,3,BRG,TWL,250,1480,N
197800517,1,STRK,2,1978,3,BRG,TWL,250,1480,N
197800520,1,BCAC,44,1978,3,BRG,TWL,250,1295,N
197800520,1,GSPT,2,1978,3,BRG,TWL,250,1295,N
197800520,1,GSRK,2,1978,3,BRG,TWL,250,1295,N
197800521,1,BCAC,32,1978,3,BRG,TWL,250,42689,N
197800521,1,CLPR,3,1978,3,BRG,TWL,250,42689,N
197800521,1,CNRY,13,1978,3,BRG,TWL,250,42689,N
197800521,2,BCAC,14,1978,3,BRG,TWL,250,42689,N
197800521,2,CNRY,19,1978,3,BRG,TWL,250,42689,N
197800521,2,VRML,17,1978,3,BRG,TWL,250,42689,N
197800523,1,BCAC,15,1978,3,BRG,TWL,250,2585,N
197800523,1,CLPR,32,1978,3,BRG,TWL,250,2585,N
197800525,1,BCAC,43,1978,3,BRG,TWL,250,1895,N
197800525,1,CLPR,3,1978,3,BRG,TWL,250,1895,N
197800525,1,GSRK,1,1978,3,BRG,TWL,250,1895,N
197800525,1,STRK,2,1978,3,BRG,TWL,250,1895,N
197800526,1,BCAC,21,1978,3,BRG,TWL,250,800,N
197800526,1,CLPR,29,1978,3,BRG,TWL,250,800,N
197800528,1,BCAC,34,1978,3,BRG,TWL,250,5630,N
197800528,1,CLPR,15,1978,3,BRG,TWL,250,5630,N
197800528,1,STRK,2,1978,3,BRG,TWL,250,5630,N
197800529,1,BCAC,48,1978,3,BRG,TWL,250,1290,N
197800531,1,BCAC,30,1978,3,BRG,TWL,250,10960,N
197800531,1,CLPR,12,1978,3,BRG,TWL,250,10960,N
197800531,1,CNRY,3,1978,3,BRG,TWL,250,10960,N
197800532,1,BCAC,54,1978,3,BRG,TWL,250,5100,N
197800532,1,GSPT,3,1978,3,BRG,TWL,250,5100,N
197800532,2,BCAC,45,1978,3,BRG,TWL,250,5100,N
197800532,2,CLPR,3,1978,3,BRG,TWL,250,5100,N
197800532,2,STRK,1,1978,3,BRG,TWL,250,5100,N
197800534,1,BCAC,19,1978,3,BRG,TWL,250,50593,N
197800534,1,CLPR,13,1978,3,BRG,TWL,250,50593,N
197800534,1,CNRY,2,1978,3,BRG,TWL,250,50593,N
197800534,1,GSRK,1,1978,3,BRG,TWL,250,50593,N
197800534,1,STRK,1,1978,3,BRG,TWL,250,50593,N
197800534,1,WDOW,2,1978,3,BRG,TWL,250,50593,N
197800534,1,YEYE,13,1978,3,BRG,TWL,250,50593,N
197800535,1,BCAC,45,1978,3,BRG,TWL,250,1285,N
197800535,1,CNRY,7,1978,3,BRG,TWL,250,1285,N
197800535,1,RDBD,1,1978,3,BRG,TWL,250,1285,N
197800535,1,STRK,1,1978,3,BRG,TWL,250,1285,N
197800536,1,BCAC,48,1978,3,BRG,TWL,250,1170,N
197800536,1,CNRY,4,1978,3,BRG,TWL,250,1170,N
197800536,1,GSRK,2,1978,3,BRG,TWL,250,1170,N
197800537,1,BCAC,23,1978,3,BRG,TWL,250,4790,N
197800537,1,CLPR,25,1978,3,BRG,TWL,250,4790,N
197800538,1,BCAC,43,1978,4,BRG,TWL,250,1100,N
197800538,1,CLPR,4,1978,4,BRG,TWL,250,1100,N
197800540,1,BCAC,19,1978,4,BRG,TWL,250,5784,N
197800540,1,CLPR,3,1978,4,BRG,TWL,250,5784,N
197800540,1,CNRY,5,1978,4,BRG,TWL,250,5784,N
197800540,1,DBRK,7,1978,4,BRG,TWL,250,5784,N
197800540,1,RDBD,10,1978,4,BRG,TWL,250,5784,N
197800540,1,WDOW,3,1978,4,BRG,TWL,250,5784,N
197800541,1,BCAC,41,1978,4,BRG,TWL,250,4635,N
197800541,1,CLPR,8,1978,4,BRG,TWL,250,4635,N
197800541,1,DBRK,3,1978,4,BRG,TWL,250,4635,N
197800543,1,BCAC,10,1978,4,BRG,TWL,250,1365,N
197800543,1,CLPR,26,1978,4,BRG,TWL,250,1365,N
197800543,1,CNRY,8,1978,4,BRG,TWL,250,1365,N
197800543,1,DBRK,1,1978,4,BRG,TWL,250,1365,N
197800543,1,WDOW,3,1978,4,BRG,TWL,250,1365,N
197800544,1,BCAC,16,1978,4,BRG,TWL,250,3860,N
197800544,1,CLPR,3,1978,4,BRG,TWL,250,3860,N
197800544,1,DBRK,33,1978,4,BRG,TWL,250,3860,N
197800544,1,SNOS,1,1978,4,BRG,TWL,250,3860,N
197800547,1,BCAC,24,1978,4,BRG,TWL,250,6790,N
197800547,1,CLPR,26,1978,4,BRG,TWL,250,6790,N
197800547,1,STRK,2,1978,4,BRG,TWL,250,6790,N
197800550,1,BCAC,38,1978,4,BRG,TWL,250,21486,N
197800550,1,CLPR,13,1978,4,BRG,TWL,250,21486,N
197800550,2,BCAC,38,1978,4,BRG,TWL,250,21486,N
197800550,2,CLPR,16,1978,4,BRG,TWL,250,21486,N
197800550,2,SNOS,1,1978,4,BRG,TWL,250,21486,N
197800551,1,BCAC,14,1978,4,BRG,TWL,250,30998,N
197800551,1,CLPR,17,1978,4,BRG,TWL,250,30998,N
197800551,1,CNRY,9,1978,4,BRG,TWL,250,30998,N
197800551,1,STRK,1,1978,4,BRG,TWL,250,30998,N
197800551,1,VRML,13,1978,4,BRG,TWL,250,30998,N
197800552,1,BCAC,24,1978,4,BRG,TWL,250,6375,N
197800552,1,BLGL,3,1978,4,BRG,TWL,250,6375,N
197800552,1,CLPR,17,1978,4,BRG,TWL,250,6375,N
197800552,1,CNRY,9,1978,4,BRG,TWL,250,6375,N
197800553,1,BCAC,43,1978,4,BRG,TWL,250,5650,N
197800553,1,CLPR,22,1978,4,BRG,TWL,250,5650,N
197800553,1,STRK,1,1978,4,BRG,TWL,250,5650,N
197800554,1,BCAC,37,1978,4,BRG,TWL,250,2695,N
197800554,1,CLPR,11,1978,4,BRG,TWL,250,2695,N
197800554,1,LSPN,1,1978,4,BRG,TWL,250,2695,N
197800555,1,BCAC,29,1978,4,BRG,TWL,250,1460,N
197800555,1,CLPR,9,1978,4,BRG,TWL,250,1460,N
197800555,1,CNRY,5,1978,4,BRG,TWL,250,1460,N
197800555,1,DBRK,3,1978,4,BRG,TWL,250,1460,N
197800557,1,BCAC,3,1978,4,BRG,TWL,250,19464,N
197800557,1,CLPR,40,1978,4,BRG,TWL,250,19464,N
197800557,1,GSRK,1,1978,4,BRG,TWL,250,19464,N
197800557,1,STRK,5,1978,4,BRG,TWL,250,19464,N
197800558,1,BCAC,32,1978,4,BRG,TWL,250,8973,N
197800558,1,BLGL,5,1978,4,BRG,TWL,250,8973,N
197800558,1,CLPR,3,1978,4,BRG,TWL,250,8973,N
197800558,1,GSRK,2,1978,4,BRG,TWL,250,8973,N
197800558,1,STRK,1,1978,4,BRG,TWL,250,8973,N
197800558,1,WDOW,2,1978,4,BRG,TWL,250,8973,N
197800560,1,BCAC,14,1978,4,BRG,TWL,250,6125,N
197800560,1,CLPR,26,1978,4,BRG,TWL,250,6125,N
197800560,1,CNRY,5,1978,4,BRG,TWL,250,6125,N
197800560,1,GSRK,1,1978,4,BRG,TWL,250,6125,N
197800560,1,STRK,1,1978,4,BRG,TWL,250,6125,N
197800560,1,WDOW,2,1978,4,BRG,TWL,250,6125,N
197800561,1,BCAC,29,1978,4,BRG,TWL,250,20485,N
197800561,1,CLPR,15,1978,4,BRG,TWL,250,20485,N
197800561,1,RDBD,9,1978,4,BRG,TWL,250,20485,N
197800561,2,BCAC,12,1978,4,BRG,TWL,250,20485,N
197800561,2,CLPR,35,1978,4,BRG,TWL,250,20485,N
197800561,2,GSPT,3,1978,4,BRG,TWL,250,20485,N
197800561,2,GSRK,1,1978,4,BRG,TWL,250,20485,N
197800563,1,BCAC,13,1978,4,BRG,TWL,250,21055,N
197800563,1,CLPR,38,1978,4,BRG,TWL,250,21055,N
197800564,1,BCAC,60,1978,4,BRG,TWL,250,1510,N
197800564,1,POP,2,1978,4,BRG,TWL,250,1510,N
197800565,1,BCAC,24,1978,4,BRG,TWL,250,7295,N
197800565,1,CLPR,11,1978,4,BRG,TWL,250,7295,N
197800565,1,CNRY,10,1978,4,BRG,TWL,250,7295,N
197800566,1,CLPR,53,1978,4,BRG,TWL,250,9600,N
197800566,1,GSPT,4,1978,4,BRG,TWL,250,9600,N
197800566,1,STRK,3,1978,4,BRG,TWL,250,9600,N
197800566,2,BCAC,8,1978,4,BRG,TWL,250,9600,N
197800566,2,CLPR,21,1978,4,BRG,TWL,250,9600,N
197800566,2,CNRY,29,1978,4,BRG,TWL,250,9600,N
197800569,1,BCAC,15,1978,4,BRG,TWL,250,21073,N
197800569,1,CLPR,27,1978,4,BRG,TWL,250,21073,N
197800569,1,STRK,1,1978,4,BRG,TWL,250,21073,N
197800569,1,WDOW,8,1978,4,BRG,TWL,250,21073,N
197800571,1,CLPR,29,1978,1,ERK,TWL,250,36167,N
197800571,1,WDOW,33,1978,1,ERK,TWL,250,36167,N
197800571,1,YTRK,8,1978,1,ERK,TWL,250,36167,N
197800573,1,BCAC,5,1978,1,ERK,TWL,250,544,N
197800573,1,CNRY,15,1978,1,ERK,TWL,250,544,N
197800573,1,GSPT,17,1978,1,ERK,TWL,250,544,N
197800573,1,RDBD,3,1978,1,ERK,TWL,250,544,N
197800573,1,YTRK,4,1978,1,ERK,TWL,250,544,N
197800574,1,CNRY,1,1978,1,ERK,TWL,250,268,N
197800574,1,DBRK,3,1978,1,ERK,TWL,250,268,N
197800574,1,GSPT,1,1978,1,ERK,TWL,250,268,N
197800574,1,GSRK,33,1978,1,ERK,TWL,250,268,N
197800574,1,STRK,2,1978,1,ERK,TWL,250,268,N
197800577,1,BCAC,7,1978,1,CRS,TWL,250,2044,N
197800577,1,CNRY,30,1978,1,CRS,TWL,250,2044,N
197800577,1,WDOW,8,1978,1,CRS,TWL,250,2044,N
197800577,1,YTRK,4,1978,1,CRS,TWL,250,2044,N
197800578,1,BLCK,29,1978,1,ERK,TWL,250,558,N
197800578,1,CLPR,3,1978,1,ERK,TWL,250,558,N
197800578,1,YTRK,14,1978,1,ERK,TWL,250,558,N
197800582,1,BLCK,55,1978,2,ERK,TWL,250,15761,N
197800584,1,BCAC,37,1978,2,ERK,TWL,250,12927,N
197800584,1,CNRY,23,1978,2,ERK,TWL,250,12927,N
197800585,1,BLCK,54,1978,2,ERK,TWL,250,2242,N
197800588,1,CNRY,3,1978,2,ERK,TWL,250,556,N
197800588,1,DBRK,45,1978,2,ERK,TWL,250,556,N
197800588,1,POP,2,1978,2,ERK,TWL,250,556,N
197800588,1,RDBD,6,1978,2,ERK,TWL,250,556,N
197800588,2,BCAC,2,1978,2,ERK,TWL,250,556,N
197800588,2,CNRY,18,1978,2,ERK,TWL,250,556,N
197800588,2,DBRK,28,1978,2,ERK,TWL,250,556,N
197800588,2,POP,4,1978,2,ERK,TWL,250,556,N
197800588,2,SSPN,4,1978,2,ERK,TWL,250,556,N
197800590,1,BCAC,8,1978,2,ERK,TWL,250,2283,N
197800590,1,CNRY,39,1978,2,ERK,TWL,250,2283,N
